NG Num,  1342,Result Comment: , 1 = Pass (Green --> Under +/- Threshold of Target or Compared with Golden Sample)
Node NG, 1342,                , 0 = Fail (Purple --> Less than Target Voltage)
Line NG,    0,                , 4 = Fail (Red --> More than Target Voltage)
                            ,,, 7 = Fail (Blue --> More or Less than  +/- Threshold of Compared with Golden Sample)
            ,,Fail Parameter: , A = Voltage vs Target
                            ,,, B = Voltage vs Golden Sample
                            ,,, C = Calibration vs Golden Sample
Title,SiS AutoTool_0519A_1+1_150615
ITO,Default
Golden Sample, None

Node Constraints
Target Voltage Threshold (%),Post,12,3.01V,Neg,12,2.37V
Line Constraints
Threshold (%),Calib Time,-25,20
Out of Spec Node (%),Tx,50,Rx,50

X Inverse,0,Y Inverse,0,
XY Exchange
Channel Info,

Data Type,1
region_x_num_per_chip,,Master,3,
region_y_num_per_chip,,Master,5,

Width,28,
Height,48,
Button,0,,,

Table1:,CalibLoopcnt
 Y\X,            X1,            X2,            X3,            X4,            X5,            X6,            X7,            X8,            X9,           X10,           X11,           X12,           X13,           X14,           X15,           X16,           X17,           X18,           X19,           X20,           X21,           X22,           X23,           X24,           X25,           X26,           X27,           X28,
 Y40,         0.013,         0.000,         0.052,         0.078,         0.039,         0.039,         0.052,         0.026,         0.039,         0.078,         0.052,         0.116,         0.155,         0.142,         0.013,         0.013,         0.000,         0.039,         0.039,         0.026,         0.104,         0.104,         0.091,         0.013,         0.013,         0.000,         0.078,         0.065,
 Y39,         0.013,         0.013,         0.065,         0.091,         0.065,         0.039,         0.065,         0.039,         0.065,         0.104,         0.052,         0.155,         0.181,         0.142,         0.013,         0.026,         0.013,         0.039,         0.039,         0.026,         0.091,         0.104,         0.104,         0.000,         0.000,         0.013,         0.104,         0.078,
 Y38,         0.000,         0.000,         0.065,         0.065,         0.052,         0.039,         0.039,         0.039,         0.052,         0.039,         0.039,         0.129,         0.129,         0.116,         0.013,         0.013,         0.000,         0.039,         0.026,         0.026,         0.104,         0.091,         0.091,         0.013,         0.000,         0.000,         0.078,         0.065,
 Y37,         0.013,         0.013,         0.052,         0.078,         0.078,         0.039,         0.052,         0.052,         0.013,         0.065,         0.065,         0.104,         0.168,         0.155,         0.013,         0.013,         0.013,         0.039,         0.039,         0.039,         0.104,         0.104,         0.104,         0.000,         0.013,         0.013,         0.091,         0.091,
 Y36,         0.000,         0.000,         0.065,         0.052,         0.052,         0.052,         0.039,         0.026,         0.052,         0.039,         0.039,         0.129,         0.129,         0.116,         0.013,         0.000,         0.000,         0.039,         0.026,         0.026,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.065,         0.052,
 Y35,         0.000,         0.000,         0.065,         0.052,         0.065,         0.039,         0.039,         0.039,         0.039,         0.039,         0.065,         0.129,         0.116,         0.142,         0.013,         0.013,         0.013,         0.039,         0.039,         0.026,         0.104,         0.104,         0.104,         0.000,         0.000,         0.000,         0.065,         0.078,
 Y34,         0.000,         0.000,         0.052,         0.078,         0.052,         0.039,         0.052,         0.026,         0.052,         0.065,         0.039,         0.129,         0.155,         0.129,         0.000,         0.013,         0.000,         0.039,         0.026,         0.026,         0.104,         0.091,         0.091,         0.000,         0.000,         0.000,         0.091,         0.065,
 Y33,         0.000,         0.000,         0.065,         0.052,         0.078,         0.039,         0.026,         0.052,         0.078,         0.039,         0.065,         0.168,         0.129,         0.155,         0.000,         0.013,         0.026,         0.039,         0.039,         0.039,         0.091,         0.104,         0.104,         0.000,         0.000,         0.000,         0.052,         0.091,
 Y32,         0.000,         0.000,         0.039,         0.065,         0.052,         0.026,         0.052,         0.039,         0.026,         0.052,         0.065,         0.104,         0.142,         0.142,         0.000,         0.013,         0.000,         0.026,         0.039,         0.026,         0.091,         0.104,         0.091,         0.000,         0.000,         0.000,         0.078,         0.078,
 Y31,         0.013,         0.000,         0.065,         0.052,         0.052,         0.052,         0.026,         0.026,         0.052,         0.039,         0.065,         0.142,         0.116,         0.142,         0.013,         0.013,         0.000,         0.039,         0.039,         0.026,         0.091,         0.104,         0.091,         0.000,         0.013,         0.000,         0.052,         0.052,
 Y30,         0.000,         0.000,         0.052,         0.052,         0.065,         0.039,         0.039,         0.039,         0.026,         0.039,         0.039,         0.116,         0.129,         0.116,         0.013,         0.000,         0.013,         0.039,         0.026,         0.039,         0.104,         0.091,         0.091,         0.000,         0.000,         0.000,         0.065,         0.065,
 Y29,         0.000,         0.000,         0.052,         0.065,         0.052,         0.026,         0.039,         0.039,         0.039,         0.039,         0.039,         0.129,         0.129,         0.129,         0.000,         0.000,         0.013,         0.026,         0.026,         0.026,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.065,         0.065,
 Y28,         0.000,         0.000,         0.052,         0.039,         0.052,         0.026,         0.026,         0.026,         0.039,         0.039,         0.052,         0.116,         0.116,         0.142,         0.000,         0.000,         0.000,         0.026,         0.026,         0.026,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.052,         0.078,
 Y27,         0.000,         0.000,         0.039,         0.039,         0.052,         0.026,         0.026,         0.026,         0.039,         0.026,         0.039,         0.116,         0.116,         0.129,         0.000,         0.000,         0.000,         0.026,         0.026,         0.026,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.052,         0.065,
 Y26,         0.000,         0.000,         0.039,         0.052,         0.039,         0.026,         0.026,         0.026,         0.026,         0.039,         0.026,         0.116,         0.129,         0.104,         0.000,         0.000,         0.000,         0.026,         0.026,         0.026,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.052,         0.039,
 Y25,         0.000,         0.000,         0.052,         0.052,         0.052,         0.039,         0.039,         0.039,         0.026,         0.052,         0.052,         0.104,         0.129,         0.142,         0.013,         0.013,         0.000,         0.039,         0.026,         0.026,         0.104,         0.104,         0.091,         0.000,         0.000,         0.000,         0.065,         0.065,
 Y24,         0.000,         0.000,         0.039,         0.052,         0.039,         0.026,         0.026,         0.026,         0.039,         0.052,         0.026,         0.116,         0.142,         0.116,         0.000,         0.000,         0.000,         0.026,         0.026,         0.013,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.065,         0.052,
 Y23,         0.000,         0.000,         0.052,         0.052,         0.052,         0.039,         0.026,         0.026,         0.039,         0.052,         0.039,         0.129,         0.142,         0.129,         0.000,         0.000,         0.000,         0.026,         0.026,         0.026,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.065,         0.065,
 Y22,         0.000,         0.000,         0.052,         0.052,         0.039,         0.026,         0.026,         0.013,         0.026,         0.039,         0.026,         0.116,         0.129,         0.116,         0.000,         0.000,         0.000,         0.026,         0.026,         0.026,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.065,         0.065,
 Y21,         0.000,         0.000,         0.052,         0.065,         0.039,         0.039,         0.039,         0.026,         0.039,         0.078,         0.026,         0.129,         0.155,         0.116,         0.000,         0.013,         0.000,         0.026,         0.026,         0.026,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.091,         0.052,
 Y20,         0.000,         0.000,         0.065,         0.039,         0.039,         0.039,         0.026,         0.026,         0.078,         0.026,         0.026,         0.155,         0.116,         0.129,         0.000,         0.000,         0.000,         0.039,         0.026,         0.013,         0.104,         0.091,         0.091,         0.000,         0.000,         0.000,         0.052,         0.065,
 Y19,         0.000,         0.000,         0.052,         0.078,         0.052,         0.039,         0.052,         0.026,         0.052,         0.078,         0.052,         0.142,         0.168,         0.142,         0.000,         0.013,         0.013,         0.026,         0.039,         0.039,         0.091,         0.104,         0.104,         0.000,         0.000,         0.000,         0.104,         0.078,
 Y18,         0.000,         0.000,         0.078,         0.065,         0.052,         0.065,         0.026,         0.026,         0.065,         0.065,         0.052,         0.155,         0.142,         0.142,         0.026,         0.000,         0.013,         0.039,         0.026,         0.026,         0.104,         0.091,         0.104,         0.000,         0.000,         0.000,         0.078,         0.078,
 Y17,         0.000,         0.000,         0.052,         0.065,         0.078,         0.026,         0.052,         0.052,         0.039,         0.039,         0.091,         0.116,         0.129,         0.168,         0.000,         0.013,         0.013,         0.026,         0.039,         0.026,         0.091,         0.104,         0.091,         0.000,         0.000,         0.000,         0.078,         0.104,
 Y16,         0.000,         0.000,         0.065,         0.052,         0.065,         0.039,         0.039,         0.039,         0.065,         0.052,         0.065,         0.142,         0.155,         0.168,         0.000,         0.000,         0.000,         0.026,         0.026,         0.013,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.104,         0.104,
 Y15,         0.000,         0.000,         0.078,         0.065,         0.039,         0.052,         0.039,         0.026,         0.065,         0.065,         0.039,         0.155,         0.168,         0.142,         0.013,         0.013,         0.000,         0.039,         0.026,         0.013,         0.104,         0.104,         0.091,         0.000,         0.000,         0.000,         0.104,         0.091,
 Y14,         0.000,         0.000,         0.078,         0.078,         0.052,         0.039,         0.052,         0.026,         0.065,         0.065,         0.052,         0.155,         0.155,         0.142,         0.013,         0.013,         0.000,         0.039,         0.026,         0.026,         0.104,         0.104,         0.091,         0.000,         0.000,         0.000,         0.104,         0.091,
 Y13,         0.000,         0.000,         0.078,         0.091,         0.052,         0.052,         0.078,         0.026,         0.091,         0.091,         0.065,         0.168,         0.194,         0.142,         0.026,         0.039,         0.000,         0.039,         0.026,         0.013,         0.104,         0.129,         0.091,         0.000,         0.000,         0.000,         0.155,         0.116,
 Y12,         0.000,         0.000,         0.052,         0.052,         0.052,         0.026,         0.026,         0.026,         0.065,         0.039,         0.052,         0.155,         0.129,         0.142,         0.000,         0.000,         0.000,         0.026,         0.026,         0.026,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.078,         0.104,
 Y11,         0.000,         0.000,         0.078,         0.052,         0.039,         0.039,         0.039,         0.026,         0.065,         0.052,         0.039,         0.168,         0.142,         0.129,         0.013,         0.000,         0.000,         0.039,         0.026,         0.026,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.091,         0.091,
 Y10,         0.000,         0.000,         0.104,         0.052,         0.065,         0.078,         0.026,         0.039,         0.129,         0.039,         0.065,         0.220,         0.129,         0.155,         0.065,         0.000,         0.000,         0.039,         0.026,         0.026,         0.091,         0.091,         0.091,         0.000,         0.000,         0.000,         0.091,         0.155,
  Y9,         0.000,         0.000,         0.065,         0.078,         0.052,         0.039,         0.052,         0.026,         0.065,         0.065,         0.039,         0.155,         0.168,         0.129,         0.000,         0.013,         0.000,         0.026,         0.026,         0.026,         0.091,         0.104,         0.091,         0.000,         0.000,         0.000,         0.129,         0.129,
  Y8,         0.000,         0.000,         0.065,         0.039,         0.052,         0.052,         0.026,         0.026,         0.065,         0.039,         0.052,         0.142,         0.116,         0.142,         0.013,         0.000,         0.000,         0.052,         0.026,         0.026,         0.116,         0.091,         0.091,         0.013,         0.000,         0.000,         0.091,         0.181,
  Y7,         0.000,         0.000,         0.078,         0.052,         0.065,         0.052,         0.026,         0.039,         0.065,         0.052,         0.052,         0.155,         0.142,         0.142,         0.013,         0.000,         0.000,         0.039,         0.026,         0.026,         0.104,         0.091,         0.104,         0.000,         0.000,         0.000,         0.155,         0.220,
  Y6,         0.013,         0.000,         0.078,         0.078,         0.078,         0.039,         0.052,         0.052,         0.078,         0.065,         0.078,         0.168,         0.155,         0.168,         0.013,         0.026,         0.013,         0.039,         0.052,         0.039,         0.104,         0.116,         0.129,         0.000,         0.104,         0.026,         0.531,         0.466,
  Y5,         0.013,         0.000,         0.065,         0.116,         0.078,         0.039,         0.091,         0.052,         0.065,         0.116,         0.078,         0.142,         0.220,         0.168,         0.000,         0.065,         0.026,         0.039,         0.052,         0.039,         0.104,         0.142,         0.116,         0.000,         0.052,         0.026,         0.427,         0.492,
  Y4,         0.000,         0.000,         0.065,         0.065,         0.052,         0.039,         0.052,         0.026,         0.078,         0.052,         0.039,         0.155,         0.142,         0.129,         0.013,         0.026,         0.000,         0.026,         0.039,         0.026,         0.091,         0.116,         0.104,         0.000,         0.026,         0.039,         0.466,         0.751,
  Y3,         0.000,         0.000,         0.078,         0.052,         0.039,         0.052,         0.039,         0.013,         0.078,         0.052,         0.039,         0.168,         0.142,         0.129,         0.013,         0.000,         0.000,         0.039,         0.026,         0.026,         0.129,         0.129,         0.233,         0.026,         1.527,         0.544,         2.666,         1.449,
  Y2,         0.000,         0.000,         0.052,         0.091,         0.065,         0.039,         0.065,         0.039,         0.039,         0.091,         0.065,         0.129,         0.181,         0.155,         0.000,         0.039,         0.013,         0.026,         0.039,         0.026,         0.104,         0.142,         0.142,         0.000,         0.336,         0.699,         1.333,         2.122,
  Y1,         0.000,         0.000,         0.078,         0.052,         0.052,         0.052,         0.039,         0.026,         0.078,         0.052,         0.039,         0.155,         0.142,         0.155,         0.039,         0.013,         0.000,         0.052,         0.026,         0.026,         0.142,         0.155,         0.194,         0.155,         0.582,         1.126,         1.902,         2.653,

Table4:,Result(Fail Parameter)
 Y\X,            X1,            X2,            X3,            X4,            X5,            X6,            X7,            X8,            X9,           X10,           X11,           X12,           X13,           X14,           X15,           X16,           X17,           X18,           X19,           X20,           X21,           X22,           X23,           X24,           X25,           X26,           X27,           X28,
 Y48,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y47,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y46,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y45,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y44,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y43,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y42,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y41,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y40,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y39,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y38,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y37,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y36,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y35,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y34,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y33,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y32,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y31,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y30,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y29,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y28,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y27,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y26,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y25,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y24,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y23,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y22,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y21,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y20,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y19,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y18,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y17,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y16,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y15,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y14,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y13,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y12,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y11,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
 Y10,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
  Y9,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
  Y8,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
  Y7,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
  Y6,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
  Y5,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
  Y4,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
  Y3,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),             1,          0(A),
  Y2,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),
  Y1,          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),          0(A),             1,

X NG Channel,
Y NG Channel,

Table5:,Voltage vs. Target Difference(%)
 Y\X,            X1,            X2,            X3,            X4,            X5,            X6,            X7,            X8,            X9,           X10,           X11,           X12,           X13,           X14,           X15,           X16,           X17,           X18,           X19,           X20,           X21,           X22,           X23,           X24,           X25,           X26,           X27,           X28,
 Y48,        -100.0,        -100.0,         -98.6,         -97.6,         -97.6,         -99.0,         -98.6,         -98.6,         -99.0,         -98.1,         -97.6,         -95.7,         -94.7,         -94.2,        -100.0,        -100.0,        -100.0,         -99.0,         -99.0,         -99.0,         -96.6,         -96.6,         -96.6,        -100.0,        -100.0,        -100.0,         -97.1,         -97.1,
